run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s10_l2a_Valkaama,0,0.0,4.3079,0.723,Degraded
CONT_s10_l2a_Valkaama,1,10.0,4.0709,0,Excellent
CONT_s10_l2a_Valkaama,2,20.0,3.8754,0,Good
CONT_s10_l2a_Valkaama,3,30.0,4.2545,0,Excellent
CONT_s10_l2a_Valkaama,4,40.0,3.7806,0,Good
CONT_s10_l2a_Valkaama,5,50.0,3.7806,0,Good
CONT_s10_l2a_Valkaama,6,60.0,4.2724,0,Excellent
CONT_s10_l2a_Valkaama,7,70.0,4.2844,0,Excellent
CONT_s10_l2a_Valkaama,8,80.0,3.7506,0,Good
CONT_s10_l2a_Valkaama,9,90.0,3.7298,0,Good
CONT_s10_l2a_Valkaama,10,100.0,3.9155,0,Good
CONT_s10_l2a_Valkaama,11,110.0,3.7974,1.979,Critical
CONT_s10_l2a_Valkaama,12,120.0,3.7565,0,Good
CONT_s10_l2a_Valkaama,13,130.0,3.6309,1.249,Critical
CONT_s10_l2a_Valkaama,14,140.0,2.782,6.811,Critical
CONT_s10_l2a_Valkaama,15,150.0,2.8676,0,Degraded
CONT_s10_l2a_Valkaama,16,160.0,2.8728,0,Degraded
CONT_s10_l2a_Valkaama,17,170.0,2.8728,0,Degraded
CONT_s10_l2a_Valkaama,18,180.0,2.7148,0,Degraded
CONT_s10_l2a_Valkaama,19,190.0,2.5211,0.233,Degraded
CONT_s10_l2a_Valkaama,20,200.0,2.4129,1.135,Critical
CONT_s10_l2a_Valkaama,21,210.0,2.1965,0,Degraded
CONT_s10_l2a_Valkaama,22,220.0,2.4226,2.193,Critical
CONT_s10_l2a_Valkaama,23,230.0,1.6556,0,Critical
CONT_s10_l2a_Valkaama,24,240.0,1.6556,0,Critical
CONT_s10_l2a_Valkaama,25,250.0,2.1965,0,Degraded
CONT_s10_l2a_Valkaama,26,260.0,1.939,0,Critical
CONT_s10_l2a_Valkaama,27,270.0,1.4498,0,Critical
CONT_s10_l2a_Valkaama,28,280.0,1.4498,0,Critical
