run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s14_dynamic_TearsOfSteel,0,0.0,3.335,3.399,Critical
CONT_s14_dynamic_TearsOfSteel,1,10.0,2.4969,48.071,Critical
CONT_s14_dynamic_TearsOfSteel,2,20.0,2.4969,12.847,Critical
CONT_s14_dynamic_TearsOfSteel,3,30.0,2.4969,6.09,Critical
CONT_s14_dynamic_TearsOfSteel,4,40.0,2.4969,0,Degraded
CONT_s14_dynamic_TearsOfSteel,5,50.0,2.4969,4.865,Critical
CONT_s14_dynamic_TearsOfSteel,6,60.0,2.4969,1.457,Critical
CONT_s14_dynamic_TearsOfSteel,7,70.0,2.4969,9.887,Critical
CONT_s14_dynamic_TearsOfSteel,8,80.0,2.4969,5.338,Critical
CONT_s14_dynamic_TearsOfSteel,9,90.0,2.4969,22.695,Critical
CONT_s14_dynamic_TearsOfSteel,10,100.0,2.4969,13.352,Critical
CONT_s14_dynamic_TearsOfSteel,11,110.0,2.4969,0,Degraded
CONT_s14_dynamic_TearsOfSteel,12,120.0,2.4969,8.893,Critical
CONT_s14_dynamic_TearsOfSteel,13,130.0,2.4969,6.661,Critical
CONT_s14_dynamic_TearsOfSteel,14,140.0,2.4969,3.954,Critical
CONT_s14_dynamic_TearsOfSteel,15,150.0,2.4969,0.864,Degraded
