run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s8_dynamic_Valkaama,0,0.0,3.1254,2.034,Critical
CONT_s8_dynamic_Valkaama,1,10.0,1.6411,0,Critical
CONT_s8_dynamic_Valkaama,2,20.0,1.6411,0,Critical
CONT_s8_dynamic_Valkaama,3,30.0,1.6123,0,Critical
CONT_s8_dynamic_Valkaama,4,40.0,1.5834,0,Critical
CONT_s8_dynamic_Valkaama,5,50.0,1.5834,0,Critical
CONT_s8_dynamic_Valkaama,6,60.0,2.045,0,Degraded
CONT_s8_dynamic_Valkaama,7,70.0,1.592,1.652,Critical
CONT_s8_dynamic_Valkaama,8,80.0,1.4899,0,Critical
CONT_s8_dynamic_Valkaama,9,90.0,1.4498,0,Critical
CONT_s8_dynamic_Valkaama,10,100.0,1.4498,0,Critical
CONT_s8_dynamic_Valkaama,11,110.0,1.7074,0,Critical
CONT_s8_dynamic_Valkaama,12,120.0,1.565,2.056,Critical
CONT_s8_dynamic_Valkaama,13,130.0,1.5906,0,Critical
CONT_s8_dynamic_Valkaama,14,140.0,1.5834,0,Critical
CONT_s8_dynamic_Valkaama,15,150.0,1.5906,0,Critical
CONT_s8_dynamic_Valkaama,16,160.0,1.9318,0,Critical
CONT_s8_dynamic_Valkaama,17,170.0,1.4838,0.144,Degraded
CONT_s8_dynamic_Valkaama,18,180.0,1.5834,0,Critical
CONT_s8_dynamic_Valkaama,19,190.0,1.5834,0,Critical
CONT_s8_dynamic_Valkaama,20,200.0,1.6723,3.324,Critical
CONT_s8_dynamic_Valkaama,21,210.0,1.6144,0.678,Degraded
CONT_s8_dynamic_Valkaama,22,220.0,1.4632,0,Critical
CONT_s8_dynamic_Valkaama,23,230.0,1.4632,0,Critical
CONT_s8_dynamic_Valkaama,24,240.0,1.4498,0,Critical
CONT_s8_dynamic_Valkaama,25,250.0,1.5786,0,Critical
CONT_s8_dynamic_Valkaama,26,260.0,1.9816,0.227,Degraded
CONT_s8_dynamic_Valkaama,27,270.0,1.5238,2.093,Critical
CONT_s8_dynamic_Valkaama,28,280.0,1.6143,0,Critical
