run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s8_throughput_TheSwissAccount,0,0.0,2.5372,1.899,Critical
CONT_s8_throughput_TheSwissAccount,1,10.0,1.6315,0,Critical
CONT_s8_throughput_TheSwissAccount,2,20.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,3,30.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,4,40.0,1.7054,0,Critical
CONT_s8_throughput_TheSwissAccount,5,50.0,1.8443,0,Critical
CONT_s8_throughput_TheSwissAccount,6,60.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,7,70.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,8,80.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,9,90.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,10,100.0,1.6234,0,Critical
CONT_s8_throughput_TheSwissAccount,11,110.0,1.599,0.708,Degraded
CONT_s8_throughput_TheSwissAccount,12,120.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,13,130.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,14,140.0,1.6477,0,Critical
CONT_s8_throughput_TheSwissAccount,15,150.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,16,160.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,17,170.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,18,180.0,2.3883,0,Degraded
CONT_s8_throughput_TheSwissAccount,19,190.0,2.7972,0,Degraded
CONT_s8_throughput_TheSwissAccount,20,200.0,2.7695,0,Degraded
CONT_s8_throughput_TheSwissAccount,21,210.0,2.1914,0.076,Degraded
CONT_s8_throughput_TheSwissAccount,22,220.0,1.5909,3.838,Critical
CONT_s8_throughput_TheSwissAccount,23,230.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,24,240.0,1.672,0,Critical
CONT_s8_throughput_TheSwissAccount,25,250.0,1.672,0,Critical
CONT_s8_throughput_TheSwissAccount,26,260.0,1.6153,0,Critical
CONT_s8_throughput_TheSwissAccount,27,270.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,28,280.0,1.5909,0,Critical
CONT_s8_throughput_TheSwissAccount,29,290.0,1.5909,0,Critical
