run_id,window_index,t_start,mean_o22,stall_s,label
S5B_BigBuckBunny_rep1,0,0.0,3.4642,0.743,Degraded
S5B_BigBuckBunny_rep1,1,10.0,3.6608,0,Good
S5B_BigBuckBunny_rep1,2,20.0,4.3931,0,Excellent
S5B_BigBuckBunny_rep1,3,30.0,4.0662,0,Excellent
S5B_BigBuckBunny_rep1,4,40.0,3.9665,0,Good
S5B_BigBuckBunny_rep1,5,50.0,4.3599,0,Excellent
S5B_BigBuckBunny_rep1,6,60.0,4.3573,0,Excellent
S5B_BigBuckBunny_rep1,7,70.0,4.3621,0,Excellent
S5B_BigBuckBunny_rep1,8,80.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,9,90.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,10,100.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,11,110.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,12,120.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,13,130.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,14,140.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,15,150.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,16,160.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,17,170.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,18,180.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,19,190.0,4.4053,0,Excellent
S5B_BigBuckBunny_rep1,20,200.0,4.3809,0,Excellent
S5B_BigBuckBunny_rep1,21,210.0,4.3775,0,Excellent
S5B_BigBuckBunny_rep1,22,220.0,4.3651,0,Excellent
S5B_BigBuckBunny_rep1,23,230.0,4.3573,0,Excellent
S5B_BigBuckBunny_rep1,24,240.0,4.3573,0,Excellent
S5B_BigBuckBunny_rep1,25,250.0,4.3983,0,Excellent
S5B_BigBuckBunny_rep1,26,260.0,4.3835,0,Excellent
S5B_BigBuckBunny_rep1,27,270.0,4.3835,0,Excellent
S5B_BigBuckBunny_rep1,28,280.0,4.3901,0,Excellent
S5B_BigBuckBunny_rep1,29,290.0,4.3956,0,Excellent
