run_id,window_index,t_start,mean_o22,stall_s,label
MC_s4_bola_BigBuckBunny,0,0.0,2.1335,17.782,Critical
MC_s4_bola_BigBuckBunny,1,10.0,1.6259,0,Critical
MC_s4_bola_BigBuckBunny,2,20.0,1.5629,0,Critical
MC_s4_bola_BigBuckBunny,3,30.0,1.4457,0,Critical
MC_s4_bola_BigBuckBunny,4,40.0,1.4457,0,Critical
MC_s4_bola_BigBuckBunny,5,50.0,1.668,0,Critical
MC_s4_bola_BigBuckBunny,6,60.0,1.972,0,Critical
MC_s4_bola_BigBuckBunny,7,70.0,1.5923,0,Critical
MC_s4_bola_BigBuckBunny,8,80.0,1.5923,0,Critical
MC_s4_bola_BigBuckBunny,9,90.0,1.7329,0,Critical
MC_s4_bola_BigBuckBunny,10,100.0,2.767,0,Degraded
MC_s4_bola_BigBuckBunny,11,110.0,2.7458,0,Degraded
MC_s4_bola_BigBuckBunny,12,120.0,2.7458,0,Degraded
MC_s4_bola_BigBuckBunny,13,130.0,2.83,0,Degraded
MC_s4_bola_BigBuckBunny,14,140.0,2.8393,0,Degraded
MC_s4_bola_BigBuckBunny,15,150.0,2.8393,0,Degraded
MC_s4_bola_BigBuckBunny,16,160.0,2.8393,0,Degraded
MC_s4_bola_BigBuckBunny,17,170.0,2.8393,0,Degraded
MC_s4_bola_BigBuckBunny,18,180.0,2.453,0,Degraded
MC_s4_bola_BigBuckBunny,19,190.0,1.586,0,Critical
MC_s4_bola_BigBuckBunny,20,200.0,1.4897,0,Critical
MC_s4_bola_BigBuckBunny,21,210.0,1.4457,0,Critical
MC_s4_bola_BigBuckBunny,22,220.0,1.4457,0,Critical
MC_s4_bola_BigBuckBunny,23,230.0,3.9889,0,Good
MC_s4_bola_BigBuckBunny,24,240.0,4.2533,0,Excellent
MC_s4_bola_BigBuckBunny,25,250.0,3.8243,0,Good
MC_s4_bola_BigBuckBunny,26,260.0,3.7878,0,Good
MC_s4_bola_BigBuckBunny,27,270.0,3.7752,0,Good
MC_s4_bola_BigBuckBunny,28,280.0,3.7626,0,Good
