run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s8_l2a_TearsOfSteel,0,0.0,2.7725,2.906,Critical
CONT_s8_l2a_TearsOfSteel,1,10.0,2.4969,30.737,Critical
CONT_s8_l2a_TearsOfSteel,2,20.0,2.4969,8.896,Critical
CONT_s8_l2a_TearsOfSteel,3,30.0,2.4969,29.744,Critical
CONT_s8_l2a_TearsOfSteel,4,40.0,2.4969,13.112,Critical
CONT_s8_l2a_TearsOfSteel,5,50.0,3.2203,8.791,Critical
CONT_s8_l2a_TearsOfSteel,6,60.0,2.5773,1.575,Critical
CONT_s8_l2a_TearsOfSteel,7,70.0,2.4969,6.809,Critical
CONT_s8_l2a_TearsOfSteel,8,80.0,2.9791,0,Degraded
CONT_s8_l2a_TearsOfSteel,9,90.0,2.4969,4.668,Critical
CONT_s8_l2a_TearsOfSteel,10,100.0,2.4969,1.725,Critical
CONT_s8_l2a_TearsOfSteel,11,110.0,2.4969,23.138,Critical
CONT_s8_l2a_TearsOfSteel,12,120.0,3.404,21.005,Critical
CONT_s8_l2a_TearsOfSteel,13,130.0,3.4155,9.391,Critical
