run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s3_dynamic_OfForestAndMen,0,0.0,1.6898,8.957,Critical
CONT_s3_dynamic_OfForestAndMen,1,10.0,2.6238,0,Degraded
CONT_s3_dynamic_OfForestAndMen,2,20.0,2.8127,0,Degraded
CONT_s3_dynamic_OfForestAndMen,3,30.0,2.8127,0,Degraded
CONT_s3_dynamic_OfForestAndMen,4,40.0,2.7566,0,Degraded
CONT_s3_dynamic_OfForestAndMen,5,50.0,2.7566,0,Degraded
CONT_s3_dynamic_OfForestAndMen,6,60.0,1.6898,0,Critical
CONT_s3_dynamic_OfForestAndMen,7,70.0,1.6898,0,Critical
CONT_s3_dynamic_OfForestAndMen,8,80.0,2.1073,0,Degraded
CONT_s3_dynamic_OfForestAndMen,9,90.0,3.9057,0,Good
CONT_s3_dynamic_OfForestAndMen,10,100.0,3.8079,0,Good
CONT_s3_dynamic_OfForestAndMen,11,110.0,3.8079,0,Good
CONT_s3_dynamic_OfForestAndMen,12,120.0,3.7128,0,Good
CONT_s3_dynamic_OfForestAndMen,13,130.0,3.2131,0,Good
CONT_s3_dynamic_OfForestAndMen,14,140.0,3.4376,0,Good
CONT_s3_dynamic_OfForestAndMen,15,150.0,3.7458,0,Good
CONT_s3_dynamic_OfForestAndMen,16,160.0,3.7423,0,Good
CONT_s3_dynamic_OfForestAndMen,17,170.0,3.7489,0,Good
CONT_s3_dynamic_OfForestAndMen,18,180.0,3.7988,0,Good
CONT_s3_dynamic_OfForestAndMen,19,190.0,3.7776,0,Good
CONT_s3_dynamic_OfForestAndMen,20,200.0,3.7776,0,Good
CONT_s3_dynamic_OfForestAndMen,21,210.0,3.313,0,Good
CONT_s3_dynamic_OfForestAndMen,22,220.0,2.233,0,Degraded
CONT_s3_dynamic_OfForestAndMen,23,230.0,1.8112,0,Critical
CONT_s3_dynamic_OfForestAndMen,24,240.0,2.4366,0,Degraded
CONT_s3_dynamic_OfForestAndMen,25,250.0,2.6499,0,Degraded
CONT_s3_dynamic_OfForestAndMen,26,260.0,1.6898,0,Critical
CONT_s3_dynamic_OfForestAndMen,27,270.0,1.6898,0,Critical
CONT_s3_dynamic_OfForestAndMen,28,280.0,2.3055,0,Degraded
