run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s4_l2a_OfForestAndMen,0,0.0,3.3146,9.474,Critical
CONT_s4_l2a_OfForestAndMen,1,10.0,2.8127,0,Degraded
CONT_s4_l2a_OfForestAndMen,2,20.0,2.8127,0,Degraded
CONT_s4_l2a_OfForestAndMen,3,30.0,2.8305,0,Degraded
CONT_s4_l2a_OfForestAndMen,4,40.0,2.8995,0,Degraded
CONT_s4_l2a_OfForestAndMen,5,50.0,2.9276,0,Degraded
CONT_s4_l2a_OfForestAndMen,6,60.0,2.9276,0,Degraded
CONT_s4_l2a_OfForestAndMen,7,70.0,3.2535,0,Good
CONT_s4_l2a_OfForestAndMen,8,80.0,3.2535,0,Good
CONT_s4_l2a_OfForestAndMen,9,90.0,3.6493,3.286,Critical
CONT_s4_l2a_OfForestAndMen,10,100.0,3.1305,0,Good
CONT_s4_l2a_OfForestAndMen,11,110.0,4.1066,0,Excellent
CONT_s4_l2a_OfForestAndMen,12,120.0,4.1714,0,Excellent
CONT_s4_l2a_OfForestAndMen,13,130.0,4.2072,0,Excellent
CONT_s4_l2a_OfForestAndMen,14,140.0,4.2211,0,Excellent
CONT_s4_l2a_OfForestAndMen,15,150.0,4.2471,0,Excellent
CONT_s4_l2a_OfForestAndMen,16,160.0,4.2471,0,Excellent
CONT_s4_l2a_OfForestAndMen,17,170.0,4.1743,66.814,Critical
CONT_s4_l2a_OfForestAndMen,18,180.0,4.0932,0,Excellent
CONT_s4_l2a_OfForestAndMen,19,190.0,4.068,4.031,Critical
CONT_s4_l2a_OfForestAndMen,20,200.0,3.767,0,Good
CONT_s4_l2a_OfForestAndMen,21,210.0,3.7776,0,Good
