run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s12_l2a_OfForestAndMen,0,0.0,2.8543,12.164,Critical
CONT_s12_l2a_OfForestAndMen,1,10.0,1.7151,0,Critical
CONT_s12_l2a_OfForestAndMen,2,20.0,1.5161,0,Critical
CONT_s12_l2a_OfForestAndMen,3,30.0,1.498,0,Critical
CONT_s12_l2a_OfForestAndMen,4,40.0,1.5849,0,Critical
CONT_s12_l2a_OfForestAndMen,5,50.0,1.6717,0,Critical
CONT_s12_l2a_OfForestAndMen,6,60.0,2.4534,0.869,Degraded
CONT_s12_l2a_OfForestAndMen,7,70.0,1.6898,0,Critical
CONT_s12_l2a_OfForestAndMen,8,80.0,1.6898,0,Critical
CONT_s12_l2a_OfForestAndMen,9,90.0,1.6898,0,Critical
CONT_s12_l2a_OfForestAndMen,10,100.0,1.6898,0,Critical
CONT_s12_l2a_OfForestAndMen,11,110.0,1.6807,0.725,Degraded
CONT_s12_l2a_OfForestAndMen,12,120.0,2.4534,0,Degraded
CONT_s12_l2a_OfForestAndMen,13,130.0,3.4972,0.628,Degraded
CONT_s12_l2a_OfForestAndMen,14,140.0,4.1902,0,Excellent
CONT_s12_l2a_OfForestAndMen,15,150.0,4.2137,0,Excellent
CONT_s12_l2a_OfForestAndMen,16,160.0,4.2471,0,Excellent
CONT_s12_l2a_OfForestAndMen,17,170.0,4.1151,37.166,Critical
CONT_s12_l2a_OfForestAndMen,18,180.0,1.9689,6.1,Critical
CONT_s12_l2a_OfForestAndMen,19,190.0,1.5994,0.747,Degraded
CONT_s12_l2a_OfForestAndMen,20,200.0,1.5704,0,Critical
CONT_s12_l2a_OfForestAndMen,21,210.0,1.5994,0.546,Degraded
CONT_s12_l2a_OfForestAndMen,22,220.0,1.5994,0,Critical
CONT_s12_l2a_OfForestAndMen,23,230.0,1.5994,0,Critical
CONT_s12_l2a_OfForestAndMen,24,240.0,1.5994,0,Critical
