run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s13_dynamic_BigBuckBunny,0,0.0,3.974,3.505,Critical
CONT_s13_dynamic_BigBuckBunny,1,10.0,3.0035,2.422,Critical
CONT_s13_dynamic_BigBuckBunny,2,20.0,2.7458,0,Degraded
CONT_s13_dynamic_BigBuckBunny,3,30.0,1.8336,0.92,Degraded
CONT_s13_dynamic_BigBuckBunny,4,40.0,1.5043,0,Critical
CONT_s13_dynamic_BigBuckBunny,5,50.0,1.4688,1.256,Critical
CONT_s13_dynamic_BigBuckBunny,6,60.0,1.4457,0,Critical
CONT_s13_dynamic_BigBuckBunny,7,70.0,2.2345,0,Degraded
CONT_s13_dynamic_BigBuckBunny,8,80.0,2.8924,0,Degraded
CONT_s13_dynamic_BigBuckBunny,9,90.0,2.8393,0,Degraded
CONT_s13_dynamic_BigBuckBunny,10,100.0,2.811,0,Degraded
CONT_s13_dynamic_BigBuckBunny,11,110.0,2.7988,0,Degraded
CONT_s13_dynamic_BigBuckBunny,12,120.0,2.7988,0,Degraded
CONT_s13_dynamic_BigBuckBunny,13,130.0,2.962,0,Degraded
CONT_s13_dynamic_BigBuckBunny,14,140.0,2.8523,0,Degraded
CONT_s13_dynamic_BigBuckBunny,15,150.0,2.8979,0,Degraded
CONT_s13_dynamic_BigBuckBunny,16,160.0,2.8979,0,Degraded
CONT_s13_dynamic_BigBuckBunny,17,170.0,2.5511,0,Degraded
CONT_s13_dynamic_BigBuckBunny,18,180.0,3.7626,0,Good
CONT_s13_dynamic_BigBuckBunny,19,190.0,3.7626,0,Good
CONT_s13_dynamic_BigBuckBunny,20,200.0,4.1933,0,Excellent
CONT_s13_dynamic_BigBuckBunny,21,210.0,4.3726,0,Excellent
CONT_s13_dynamic_BigBuckBunny,22,220.0,4.3573,0,Excellent
CONT_s13_dynamic_BigBuckBunny,23,230.0,4.3573,0,Excellent
CONT_s13_dynamic_BigBuckBunny,24,240.0,4.3756,0,Excellent
CONT_s13_dynamic_BigBuckBunny,25,250.0,4.3599,0,Excellent
CONT_s13_dynamic_BigBuckBunny,26,260.0,4.3573,0,Excellent
CONT_s13_dynamic_BigBuckBunny,27,270.0,4.3599,0,Excellent
CONT_s13_dynamic_BigBuckBunny,28,280.0,4.3756,0,Excellent
CONT_s13_dynamic_BigBuckBunny,29,290.0,4.3573,0,Excellent
