run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s4_throughput_RedBullPlayStreets,0,0.0,3.8612,33.826,Critical
CONT_s4_throughput_RedBullPlayStreets,1,10.0,2.908,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,2,20.0,2.8728,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,3,30.0,2.8728,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,4,40.0,2.8865,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,5,50.0,2.3849,5.111,Critical
CONT_s4_throughput_RedBullPlayStreets,6,60.0,2.9413,1.442,Critical
CONT_s4_throughput_RedBullPlayStreets,7,70.0,2.907,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,8,80.0,2.8728,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,9,90.0,2.8553,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,10,100.0,2.829,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,11,110.0,2.829,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,12,120.0,3.4767,0,Good
CONT_s4_throughput_RedBullPlayStreets,13,130.0,3.7542,0,Good
CONT_s4_throughput_RedBullPlayStreets,14,140.0,3.7542,0,Good
CONT_s4_throughput_RedBullPlayStreets,15,150.0,3.4017,0,Good
CONT_s4_throughput_RedBullPlayStreets,16,160.0,2.587,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,17,170.0,2.5816,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,18,180.0,2.7752,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,19,190.0,2.7752,0,Degraded
CONT_s4_throughput_RedBullPlayStreets,20,200.0,3.1364,0,Good
CONT_s4_throughput_RedBullPlayStreets,21,210.0,2.5929,1.134,Critical
CONT_s4_throughput_RedBullPlayStreets,22,220.0,3.9228,1.005,Critical
CONT_s4_throughput_RedBullPlayStreets,23,230.0,3.2517,0,Good
CONT_s4_throughput_RedBullPlayStreets,24,240.0,3.2916,0,Good
CONT_s4_throughput_RedBullPlayStreets,25,250.0,2.966,0,Degraded
