run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s10_throughput_Valkaama,0,0.0,4.2979,1.276,Critical
CONT_s10_throughput_Valkaama,1,10.0,4.2844,0,Excellent
CONT_s10_throughput_Valkaama,2,20.0,4.0649,0,Excellent
CONT_s10_throughput_Valkaama,3,30.0,4.2545,0,Excellent
CONT_s10_throughput_Valkaama,4,40.0,3.9702,0,Good
CONT_s10_throughput_Valkaama,5,50.0,3.7806,0,Good
CONT_s10_throughput_Valkaama,6,60.0,3.7806,0,Good
CONT_s10_throughput_Valkaama,7,70.0,3.7577,0.383,Degraded
CONT_s10_throughput_Valkaama,8,80.0,2.5076,0,Degraded
CONT_s10_throughput_Valkaama,9,90.0,3.6748,0,Good
CONT_s10_throughput_Valkaama,10,100.0,3.7269,0,Good
CONT_s10_throughput_Valkaama,11,110.0,3.7298,0,Good
CONT_s10_throughput_Valkaama,12,120.0,3.5798,0,Good
CONT_s10_throughput_Valkaama,13,130.0,2.8262,0,Degraded
CONT_s10_throughput_Valkaama,14,140.0,2.7736,0.987,Degraded
CONT_s10_throughput_Valkaama,15,150.0,2.7931,0,Degraded
CONT_s10_throughput_Valkaama,16,160.0,2.7521,0,Degraded
CONT_s10_throughput_Valkaama,17,170.0,2.7375,0,Degraded
CONT_s10_throughput_Valkaama,18,180.0,2.7375,0,Degraded
CONT_s10_throughput_Valkaama,19,190.0,2.6087,0,Degraded
CONT_s10_throughput_Valkaama,20,200.0,1.4498,0.967,Degraded
CONT_s10_throughput_Valkaama,21,210.0,1.9649,2.253,Critical
CONT_s10_throughput_Valkaama,22,220.0,1.4498,0,Critical
CONT_s10_throughput_Valkaama,23,230.0,1.4704,0,Critical
CONT_s10_throughput_Valkaama,24,240.0,1.5939,2.377,Critical
CONT_s10_throughput_Valkaama,25,250.0,2.6664,1.522,Critical
CONT_s10_throughput_Valkaama,26,260.0,2.4469,1.615,Critical
CONT_s10_throughput_Valkaama,27,270.0,2.0883,0,Degraded
CONT_s10_throughput_Valkaama,28,280.0,2.3769,0,Degraded
