run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s5_bola_TearsOfSteel,0,0.0,3.3925,0.496,Degraded
CONT_s5_bola_TearsOfSteel,1,10.0,3.3465,0,Good
CONT_s5_bola_TearsOfSteel,2,20.0,3.7477,0,Good
CONT_s5_bola_TearsOfSteel,3,30.0,3.4155,0,Good
CONT_s5_bola_TearsOfSteel,4,40.0,3.4155,0,Good
CONT_s5_bola_TearsOfSteel,5,50.0,2.5888,0,Degraded
CONT_s5_bola_TearsOfSteel,6,60.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,7,70.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,8,80.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,9,90.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,10,100.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,11,110.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,12,120.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,13,130.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,14,140.0,2.4969,10.524,Critical
CONT_s5_bola_TearsOfSteel,15,150.0,2.4969,3.971,Critical
CONT_s5_bola_TearsOfSteel,16,160.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,17,170.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,18,180.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,19,190.0,3.1398,0,Good
CONT_s5_bola_TearsOfSteel,20,200.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,21,210.0,2.4969,0,Degraded
CONT_s5_bola_TearsOfSteel,22,220.0,2.7725,0,Degraded
CONT_s5_bola_TearsOfSteel,23,230.0,3.4155,0,Good
CONT_s5_bola_TearsOfSteel,24,240.0,4.0774,0,Excellent
CONT_s5_bola_TearsOfSteel,25,250.0,4.3838,0,Excellent
CONT_s5_bola_TearsOfSteel,26,260.0,4.5889,0,Excellent
CONT_s5_bola_TearsOfSteel,27,270.0,4.5889,0,Excellent
CONT_s5_bola_TearsOfSteel,28,280.0,4.5889,0,Excellent
