run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s11_l2a_TheSwissAccount,0,0.0,3.2884,1.077,Critical
CONT_s11_l2a_TheSwissAccount,1,10.0,3.6874,0,Good
CONT_s11_l2a_TheSwissAccount,2,20.0,3.7894,0,Good
CONT_s11_l2a_TheSwissAccount,3,30.0,3.7894,0,Good
CONT_s11_l2a_TheSwissAccount,4,40.0,3.7983,0,Good
CONT_s11_l2a_TheSwissAccount,5,50.0,3.8336,0.497,Degraded
CONT_s11_l2a_TheSwissAccount,6,60.0,3.7943,2.621,Critical
CONT_s11_l2a_TheSwissAccount,7,70.0,3.7943,0,Good
CONT_s11_l2a_TheSwissAccount,8,80.0,3.8336,0,Good
CONT_s11_l2a_TheSwissAccount,9,90.0,3.8228,0,Good
CONT_s11_l2a_TheSwissAccount,10,100.0,3.7511,0,Good
CONT_s11_l2a_TheSwissAccount,11,110.0,3.8076,0,Good
CONT_s11_l2a_TheSwissAccount,12,120.0,3.6463,0.787,Degraded
CONT_s11_l2a_TheSwissAccount,13,130.0,2.8969,0,Degraded
CONT_s11_l2a_TheSwissAccount,14,140.0,2.0395,0.909,Degraded
CONT_s11_l2a_TheSwissAccount,15,150.0,1.672,0,Critical
CONT_s11_l2a_TheSwissAccount,16,160.0,1.8848,0,Critical
CONT_s11_l2a_TheSwissAccount,17,170.0,2.8213,0,Degraded
CONT_s11_l2a_TheSwissAccount,18,180.0,2.8969,0,Degraded
CONT_s11_l2a_TheSwissAccount,19,190.0,2.8864,0,Degraded
CONT_s11_l2a_TheSwissAccount,20,200.0,3.9162,0,Good
CONT_s11_l2a_TheSwissAccount,21,210.0,4.3997,0,Excellent
CONT_s11_l2a_TheSwissAccount,22,220.0,4.4148,0,Excellent
CONT_s11_l2a_TheSwissAccount,23,230.0,4.4148,0,Excellent
CONT_s11_l2a_TheSwissAccount,24,240.0,4.4391,0,Excellent
CONT_s11_l2a_TheSwissAccount,25,250.0,4.4495,0,Excellent
CONT_s11_l2a_TheSwissAccount,26,260.0,4.4495,0.058,Degraded
CONT_s11_l2a_TheSwissAccount,27,270.0,3.9119,0,Good
CONT_s11_l2a_TheSwissAccount,28,280.0,3.8336,0,Good
CONT_s11_l2a_TheSwissAccount,29,290.0,3.8336,0,Good
