run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s4_l2a_BigBuckBunny,0,0.0,3.3488,11.454,Critical
CONT_s4_l2a_BigBuckBunny,1,10.0,2.7458,0,Degraded
CONT_s4_l2a_BigBuckBunny,2,20.0,2.7988,0,Degraded
CONT_s4_l2a_BigBuckBunny,3,30.0,2.8488,0.551,Degraded
CONT_s4_l2a_BigBuckBunny,4,40.0,2.926,0.553,Degraded
CONT_s4_l2a_BigBuckBunny,5,50.0,2.9381,0.389,Degraded
CONT_s4_l2a_BigBuckBunny,6,60.0,2.9381,0,Degraded
CONT_s4_l2a_BigBuckBunny,7,70.0,2.9381,0,Degraded
CONT_s4_l2a_BigBuckBunny,8,80.0,2.9183,0,Degraded
CONT_s4_l2a_BigBuckBunny,9,90.0,2.8272,0,Degraded
CONT_s4_l2a_BigBuckBunny,10,100.0,2.8195,0,Degraded
CONT_s4_l2a_BigBuckBunny,11,110.0,4.1845,0,Excellent
CONT_s4_l2a_BigBuckBunny,12,120.0,4.3573,0,Excellent
CONT_s4_l2a_BigBuckBunny,13,130.0,4.3573,0,Excellent
CONT_s4_l2a_BigBuckBunny,14,140.0,4.3756,0,Excellent
CONT_s4_l2a_BigBuckBunny,15,150.0,4.3835,0,Excellent
CONT_s4_l2a_BigBuckBunny,16,160.0,4.3835,0,Excellent
CONT_s4_l2a_BigBuckBunny,17,170.0,4.3863,37.069,Critical
CONT_s4_l2a_BigBuckBunny,18,180.0,3.6836,0.77,Degraded
CONT_s4_l2a_BigBuckBunny,19,190.0,3.3994,0,Good
CONT_s4_l2a_BigBuckBunny,20,200.0,4.2908,0,Excellent
CONT_s4_l2a_BigBuckBunny,21,210.0,4.2972,0,Excellent
CONT_s4_l2a_BigBuckBunny,22,220.0,4.2942,0,Excellent
CONT_s4_l2a_BigBuckBunny,23,230.0,4.041,0,Excellent
CONT_s4_l2a_BigBuckBunny,24,240.0,3.7878,0,Good
