run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s11_dynamic_RedBullPlayStreets,0,0.0,3.2667,0.228,Degraded
CONT_s11_dynamic_RedBullPlayStreets,1,10.0,2.9139,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,2,20.0,2.8728,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,3,30.0,2.8728,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,4,40.0,3.5733,0,Good
CONT_s11_dynamic_RedBullPlayStreets,5,50.0,3.8114,0,Good
CONT_s11_dynamic_RedBullPlayStreets,6,60.0,3.7542,0,Good
CONT_s11_dynamic_RedBullPlayStreets,7,70.0,2.971,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,8,80.0,3.5916,0,Good
CONT_s11_dynamic_RedBullPlayStreets,9,90.0,2.9413,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,10,100.0,2.9413,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,11,110.0,3.2664,0,Good
CONT_s11_dynamic_RedBullPlayStreets,12,120.0,3.4336,0,Good
CONT_s11_dynamic_RedBullPlayStreets,13,130.0,3.429,0,Good
CONT_s11_dynamic_RedBullPlayStreets,14,140.0,2.622,0.688,Degraded
CONT_s11_dynamic_RedBullPlayStreets,15,150.0,1.6189,0,Critical
CONT_s11_dynamic_RedBullPlayStreets,16,160.0,2.099,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,17,170.0,1.6365,0,Critical
CONT_s11_dynamic_RedBullPlayStreets,18,180.0,1.6189,0,Critical
CONT_s11_dynamic_RedBullPlayStreets,19,190.0,1.7443,0,Critical
CONT_s11_dynamic_RedBullPlayStreets,20,200.0,2.9002,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,21,210.0,2.8728,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,22,220.0,2.8728,0,Degraded
CONT_s11_dynamic_RedBullPlayStreets,23,230.0,3.6682,0,Good
CONT_s11_dynamic_RedBullPlayStreets,24,240.0,3.8671,0,Good
CONT_s11_dynamic_RedBullPlayStreets,25,250.0,3.8671,0,Good
CONT_s11_dynamic_RedBullPlayStreets,26,260.0,3.8671,0,Good
CONT_s11_dynamic_RedBullPlayStreets,27,270.0,3.964,0,Good
CONT_s11_dynamic_RedBullPlayStreets,28,280.0,3.5213,0,Good
CONT_s11_dynamic_RedBullPlayStreets,29,290.0,3.8395,1.939,Critical
