run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s11_throughput_ElephantsDream,0,0.0,3.4641,5.904,Critical
CONT_s11_throughput_ElephantsDream,1,10.0,3.2305,0,Good
CONT_s11_throughput_ElephantsDream,2,20.0,2.929,0,Degraded
CONT_s11_throughput_ElephantsDream,3,30.0,2.8979,0,Degraded
CONT_s11_throughput_ElephantsDream,4,40.0,2.8979,0,Degraded
CONT_s11_throughput_ElephantsDream,5,50.0,3.249,0,Good
CONT_s11_throughput_ElephantsDream,6,60.0,2.8422,0,Degraded
CONT_s11_throughput_ElephantsDream,7,70.0,3.6829,0,Good
CONT_s11_throughput_ElephantsDream,8,80.0,3.7657,0,Good
CONT_s11_throughput_ElephantsDream,9,90.0,3.7657,0,Good
CONT_s11_throughput_ElephantsDream,10,100.0,3.7657,0,Good
CONT_s11_throughput_ElephantsDream,11,110.0,3.0196,0,Good
CONT_s11_throughput_ElephantsDream,12,120.0,2.9367,0,Degraded
CONT_s11_throughput_ElephantsDream,13,130.0,2.9367,0,Degraded
CONT_s11_throughput_ElephantsDream,14,140.0,2.8426,0,Degraded
CONT_s11_throughput_ElephantsDream,15,150.0,2.3193,0,Degraded
CONT_s11_throughput_ElephantsDream,16,160.0,1.5947,0,Critical
CONT_s11_throughput_ElephantsDream,17,170.0,2.7135,0,Degraded
CONT_s11_throughput_ElephantsDream,18,180.0,2.8023,0,Degraded
CONT_s11_throughput_ElephantsDream,19,190.0,2.8023,0,Degraded
CONT_s11_throughput_ElephantsDream,20,200.0,3.8664,0,Good
CONT_s11_throughput_ElephantsDream,21,210.0,4.3225,0,Excellent
CONT_s11_throughput_ElephantsDream,22,220.0,4.3225,0,Excellent
CONT_s11_throughput_ElephantsDream,23,230.0,4.3225,0,Excellent
CONT_s11_throughput_ElephantsDream,24,240.0,4.3225,0,Excellent
CONT_s11_throughput_ElephantsDream,25,250.0,4.3225,0,Excellent
CONT_s11_throughput_ElephantsDream,26,260.0,4.3225,0,Excellent
CONT_s11_throughput_ElephantsDream,27,270.0,4.0712,0,Excellent
CONT_s11_throughput_ElephantsDream,28,280.0,3.5985,0,Good
CONT_s11_throughput_ElephantsDream,29,290.0,3.2372,0,Good
