run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s10_throughput_RedBullPlayStreets,0,0.0,3.7512,0.08,Degraded
CONT_s10_throughput_RedBullPlayStreets,1,10.0,3.3809,0,Good
CONT_s10_throughput_RedBullPlayStreets,2,20.0,3.8687,0,Good
CONT_s10_throughput_RedBullPlayStreets,3,30.0,3.7542,0,Good
CONT_s10_throughput_RedBullPlayStreets,4,40.0,3.7542,0,Good
CONT_s10_throughput_RedBullPlayStreets,5,50.0,3.7542,0,Good
CONT_s10_throughput_RedBullPlayStreets,6,60.0,3.9259,0,Good
CONT_s10_throughput_RedBullPlayStreets,7,70.0,3.8114,0,Good
CONT_s10_throughput_RedBullPlayStreets,8,80.0,3.7542,0,Good
CONT_s10_throughput_RedBullPlayStreets,9,90.0,3.7542,0,Good
CONT_s10_throughput_RedBullPlayStreets,10,100.0,2.9413,0,Degraded
CONT_s10_throughput_RedBullPlayStreets,11,110.0,2.9413,0,Degraded
CONT_s10_throughput_RedBullPlayStreets,12,120.0,3.1039,0,Good
CONT_s10_throughput_RedBullPlayStreets,13,130.0,2.8531,0.324,Degraded
CONT_s10_throughput_RedBullPlayStreets,14,140.0,2.3673,4.192,Critical
CONT_s10_throughput_RedBullPlayStreets,15,150.0,2.8162,0,Degraded
CONT_s10_throughput_RedBullPlayStreets,16,160.0,2.1341,0,Degraded
CONT_s10_throughput_RedBullPlayStreets,17,170.0,1.7066,0,Critical
CONT_s10_throughput_RedBullPlayStreets,18,180.0,1.7066,0,Critical
CONT_s10_throughput_RedBullPlayStreets,19,190.0,1.6979,0,Critical
CONT_s10_throughput_RedBullPlayStreets,20,200.0,1.6452,3.364,Critical
CONT_s10_throughput_RedBullPlayStreets,21,210.0,1.6189,0,Critical
CONT_s10_throughput_RedBullPlayStreets,22,220.0,1.6189,0,Critical
CONT_s10_throughput_RedBullPlayStreets,23,230.0,1.654,0,Critical
CONT_s10_throughput_RedBullPlayStreets,24,240.0,1.654,0,Critical
CONT_s10_throughput_RedBullPlayStreets,25,250.0,1.6189,0,Critical
CONT_s10_throughput_RedBullPlayStreets,26,260.0,1.6189,0,Critical
CONT_s10_throughput_RedBullPlayStreets,27,270.0,1.6189,0,Critical
CONT_s10_throughput_RedBullPlayStreets,28,280.0,1.6189,0,Critical
CONT_s10_throughput_RedBullPlayStreets,29,290.0,1.6189,0,Critical
