run_id,window_index,t_start,mean_o22,stall_s,label
S3A_RedBullPlayStreets_rep1,0,0.0,3.0647,1.459,Critical
S3A_RedBullPlayStreets_rep1,1,10.0,1.9921,0,Critical
S3A_RedBullPlayStreets_rep1,2,20.0,2.0272,0,Degraded
S3A_RedBullPlayStreets_rep1,3,30.0,1.7066,0,Critical
S3A_RedBullPlayStreets_rep1,4,40.0,1.7066,0,Critical
S3A_RedBullPlayStreets_rep1,5,50.0,3.5736,0,Good
S3A_RedBullPlayStreets_rep1,6,60.0,3.9138,0,Good
S3A_RedBullPlayStreets_rep1,7,70.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,8,80.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,9,90.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,10,100.0,3.5916,0.785,Degraded
S3A_RedBullPlayStreets_rep1,11,110.0,2.9413,0,Degraded
S3A_RedBullPlayStreets_rep1,12,120.0,2.9413,0,Degraded
S3A_RedBullPlayStreets_rep1,13,130.0,2.8865,0,Degraded
S3A_RedBullPlayStreets_rep1,14,140.0,2.8728,0,Degraded
S3A_RedBullPlayStreets_rep1,15,150.0,4.0556,0,Excellent
S3A_RedBullPlayStreets_rep1,16,160.0,4.3517,0,Excellent
S3A_RedBullPlayStreets_rep1,17,170.0,4.3517,0,Excellent
S3A_RedBullPlayStreets_rep1,18,180.0,4.2659,0,Excellent
S3A_RedBullPlayStreets_rep1,19,190.0,3.9005,0,Good
S3A_RedBullPlayStreets_rep1,20,200.0,3.8838,0,Good
S3A_RedBullPlayStreets_rep1,21,210.0,3.8671,0,Good
S3A_RedBullPlayStreets_rep1,22,220.0,3.8671,0,Good
S3A_RedBullPlayStreets_rep1,23,230.0,4.306,0,Excellent
S3A_RedBullPlayStreets_rep1,24,240.0,4.3984,0,Excellent
S3A_RedBullPlayStreets_rep1,25,250.0,4.3984,0,Excellent
S3A_RedBullPlayStreets_rep1,26,260.0,4.4227,0,Excellent
S3A_RedBullPlayStreets_rep1,27,270.0,4.4331,0,Excellent
S3A_RedBullPlayStreets_rep1,28,280.0,4.4331,0,Excellent
S3A_RedBullPlayStreets_rep1,29,290.0,4.4083,0,Excellent
